name;planet_status;mass;radius;type;orbital_period;semi_major_axis;star_name;star_distance;star_teff;star_radius;temp_calculated;mag_v;mag_j;mag_k;scale_factor;tsm;esm;alternate_names;updated;observation_type;reference;molecules;albedo;phase_curve;comments
"WASP-189 b";"Confirmed";1.99;1.619;"UltraHot Jupiter";2.724033;0.05053;"WASP-189";99.0;7996.0;2.33;3353.0;6.6;6.1660000;6.0600000;1.15;391.3877;532.2683;;"7/11/22";"G-B: High resolution visible";"2020A&A...640L...5Y";"{"Fe":"Detection"}";0;"No";
"WASP-189 b";"Confirmed";1.99;1.619;"UltraHot Jupiter";2.724033;0.05053;"WASP-189";99.0;7996.0;2.33;3353.0;6.6;6.1660000;6.0600000;1.15;391.3877;532.2683;;"7/11/22";"G-B: High resolution visible";2308.04523;"{"H":"Detection","Na":"Detection","Mg":"Detection","Ca":"Detection","Ca+":"Detection","Ti":"Detection","Ti+":"Detection","TiO":"Detection","V":"Detection","Cr":"Detection","Mn":"Detection","Fe":"Detection","Fe+":"Detection","Ni":"Detection","Sr":"Detection","Sr+":"Detection","Ba+":"Detection"}";;"No";"H, Na, Mg, Ca, Ca+, Ti, Ti+, TiO, V, Cr, Mn, Fe, Fe+, Ni, Sr, Sr+, and Ba+. Of these, Sr, Sr+, and Ba+"
"WASP-189 b";"Confirmed";1.99;1.619;"UltraHot Jupiter";2.724033;0.05053;"WASP-189";99.0;7996.0;2.33;3353.0;6.6;6.1660000;6.0600000;1.15;391.3877;532.2683;;"7/11/22";"HST STIS";2308.05726;"{"Mg+":"Detection"}";;"No";"Observed with CUTE, not HST. We observe a quasi-continuous absorption signal consistent with a "forest" of low-ionization metal absorption dominated"
"WASP-19 b";"Confirmed";1.139;1.41;"UltraHot Jupiter";0.78884;0.016634;"WASP-19";268.3250000;5500.0;1.004;2077.0;12.3;10.9110000;10.4810000;1.15;169.4731;226.5936;;"3/31/21";"TESS";"2020AJ....160..155W";"[]";0;"Yes";"Secondary eclipse (470+/-120 ppm) and planetary brightness modulation measured."
"WASP-19 b";"Confirmed";1.139;1.41;"UltraHot Jupiter";0.78884;0.016634;"WASP-19";268.3250000;5500.0;1.004;2077.0;12.3;10.9110000;10.4810000;1.15;169.4731;226.5936;;"3/31/21";"G-B: High resolution visible";2103.12858;"{"TiO":"Detection"}";0;"No";"ESPRESSO TiO @ 3.0 sigma confidence. Matches low-resolution TiO from VLT FORS2. Upgrade TiO from red to orange flag."
"WASP-19 b";"Confirmed";1.139;1.41;"UltraHot Jupiter";0.78884;0.016634;"WASP-19";268.3250000;5500.0;1.004;2077.0;12.3;10.9110000;10.4810000;1.15;169.4731;226.5936;;"3/31/21";"HST STIS";1307.2083;"{"H2O":"Detection","TiO":"No detection"}";0;"No";
"WASP-19 b";"Confirmed";1.139;1.41;"UltraHot Jupiter";0.78884;0.016634;"WASP-19";268.3250000;5500.0;1.004;2077.0;12.3;10.9110000;10.4810000;1.15;169.4731;226.5936;;"3/31/21";"TESS";2301.07772;"[]";;"Yes";
"WASP-19 b";"Confirmed";1.139;1.41;"UltraHot Jupiter";0.78884;0.016634;"WASP-19";268.3250000;5500.0;1.004;2077.0;12.3;10.9110000;10.4810000;1.15;169.4731;226.5936;;"3/31/21";"HST STIS";1512.04341;"{"H2O":"Detection"}";0;"No";
"WASP-19 b";"Confirmed";1.139;1.41;"UltraHot Jupiter";0.78884;0.016634;"WASP-19";268.3250000;5500.0;1.004;2077.0;12.3;10.9110000;10.4810000;1.15;169.4731;226.5936;;"3/31/21";"G-B: High resolution visible";"2017Natur.549..238S";"{"TiO":"Detection"}";0;"No";"First TiO detection"
"WASP-19 b";"Confirmed";1.139;1.41;"UltraHot Jupiter";0.78884;0.016634;"WASP-19";268.3250000;5500.0;1.004;2077.0;12.3;10.9110000;10.4810000;1.15;169.4731;226.5936;;"3/31/21";"G-B: Low resolution visible";2207.01606;"{"Featureless spectra":"Detection","TiO":"Upper limit"}";;"No";"Detection of stellar activity effects in the transmission spectrum"
"WASP-19 b";"Confirmed";1.139;1.41;"UltraHot Jupiter";0.78884;0.016634;"WASP-19";268.3250000;5500.0;1.004;2077.0;12.3;10.9110000;10.4810000;1.15;169.4731;226.5936;;"3/31/21";"G-B: High resolution visible";2103.12858;"{"TiO":"Detection","Fe":"Upper limit","Na":"Upper limit","Mg":"Upper limit","Ca":"Upper limit","H":"Upper limit","K":"Upper limit"}";;"No";"The TiO detection is at the 3 sigma level."
"WASP-19 b";"Confirmed";1.139;1.41;"UltraHot Jupiter";0.78884;0.016634;"WASP-19";268.3250000;5500.0;1.004;2077.0;12.3;10.9110000;10.4810000;1.15;169.4731;226.5936;;"3/31/21";"G-B: Low resolution visible";1807.10652;"{"TiO":"No detection","Rayleigh Scattering":"No detection"}";0;"No";
"WASP-19 b";"Confirmed";1.139;1.41;"UltraHot Jupiter";0.78884;0.016634;"WASP-19";268.3250000;5500.0;1.004;2077.0;12.3;10.9110000;10.4810000;1.15;169.4731;226.5936;;"3/31/21";"Spitzer";"2016ApJ...823..122W";"[]";0.38;"Yes";
"WASP-19 b";"Confirmed";1.139;1.41;"UltraHot Jupiter";0.78884;0.016634;"WASP-19";268.3250000;5500.0;1.004;2077.0;12.3;10.9110000;10.4810000;1.15;169.4731;226.5936;;"3/31/21";"HST WFC3";2204.11729;"{"H2O":"Detection"}";;"No";
"WASP-19 b";"Confirmed";1.139;1.41;"UltraHot Jupiter";0.78884;0.016634;"WASP-19";268.3250000;5500.0;1.004;2077.0;12.3;10.9110000;10.4810000;1.15;169.4731;226.5936;;"3/31/21";"G-B: Low resolution visible";"2013MNRAS.436....2M";"[]";0;"No";
"WASP-2 A b";"Confirmed";0.847;1.079;"Hot Jupiter";2.15222144;0.03138;"WASP-2 A";144.0;5150.0;0.834;1280.2572378257;11.98;;;1.15;;;"WASP-2 b";"12/13/19";"G-B: Low resolution visible";2305.19441;"{"Featureless":"Detection"}";;"No";
"WASP-20 A b";"Confirmed";0.313;1.459;"Hot Jupiter";4.8996285;0.06003;"WASP-20 A";210.0;5950.0;1.392;1379.0;10.68;;;1.15;;;"WASP-20 b";"10/4/22";"G-B: High resolution IR";2209.11506;"{"H2O":"Detection"}";;"No";"CRIRES+. Detection of water at 4.7σ level. Also looked for CO but only 2.2σ."
"WASP-20 A b";"Confirmed";0.313;1.459;"Hot Jupiter";4.8996285;0.06003;"WASP-20 A";210.0;5950.0;1.392;1379.0;10.68;;;1.15;;;"WASP-20 b";"10/4/22";"G-B: High resolution IR";2209.03669;"{"H2O":"Detection"}";;"No";"Tentative detection only"
"WASP-21 b";"Confirmed";0.3;1.21;"Hot Jupiter";4.3225126;0.052;"WASP-21";230.0;5800.0;1.06;1262.7364280837;11.6;10.3500000;9.9820000;1.15;287.1665;78.133;;"5/4/22";"G-B: Low resolution visible";"2020A&A...642A..54C";"{"Na":"Detection","K":"Upper limit"}";0;"No";"Instrument: GTC/OSIRIS."
"WASP-21 b";"Confirmed";0.3;1.21;"Hot Jupiter";4.3225126;0.052;"WASP-21";230.0;5800.0;1.06;1262.7364280837;11.6;10.3500000;9.9820000;1.15;287.1665;78.133;;"5/4/22";"G-B: High resolution visible";"2020A&A...642A..54C";"{"Na":"Detection"}";0;"No";"Instruments: ESO3.6/HARPS, TNG/HARPS-N."
"WASP-21 b";"Confirmed";0.3;1.21;"Hot Jupiter";4.3225126;0.052;"WASP-21";230.0;5800.0;1.06;1262.7364280837;11.6;10.3500000;9.9820000;1.15;287.1665;78.133;;"5/4/22";"G-B: Low resolution visible";2008.00971;"{"Na":"Detection"}";0;"No";
"WASP-21 b";"Confirmed";0.3;1.21;"Hot Jupiter";4.3225126;0.052;"WASP-21";230.0;5800.0;1.06;1262.7364280837;11.6;10.3500000;9.9820000;1.15;287.1665;78.133;;"5/4/22";"G-B: High resolution visible";2205.01623;"{"Na":"Detection"}";;"No";"Confirms previously reported detection of Na using HARPS and HARPS-N."
"WASP-25 b";"Confirmed";0.58;1.26;"Hot Jupiter";3.76483;0.0474;"WASP-25";169.0;5750.0;0.95;1241.2919288521;11.9;10.5960000;10.1740000;1.15;183.2772;94.4937;;"7/24/14";"G-B: Low resolution visible";2308.06263;"{"Featureless":"Detection"}";;"No";
"WASP-29 b";"Confirmed";0.243;0.775;"Hot Jupiter";3.92271218;0.047;"WASP-29";80.0;4800.0;0.846;981.99877257807;11.3;9.3530000;8.7830000;1.15;179.9977;66.5269;;"9/24/21";"HST WFC3";2205.10765;"{"Featureless spectra":"Detection"}";0;"No";
"WASP-31 b";"Confirmed";0.478;1.537;"Hot Jupiter";3.405909;0.04657;"WASP-31";400.0;6200.0;1.24;1542.7049326474;11.7;10.9120000;10.6500000;1.15;254.5841;89.0085;;"10/10/18";"G-B: High resolution visible";2307.06242;"{"CrH":"Detection"}";;"No";
"WASP-32 b";"Confirmed";3.6;1.18;"Hot Jupiter";2.71865;0.0394;"WASP-32";275.9940000;6100.0;1.11;1561.2651602982;11.3;10.5030000;10.1610000;1.15;23.3223;85.2537;;"10/10/10";"G-B: Low resolution visible";2305.19441;"{"Featureless":"Detection"}";;"No";
"WASP-33 b";"Confirmed";2.8;1.603;"UltraHot Jupiter";1.21986967;0.02558;"WASP-33";116.0;7400.0;1.444;2300.0;8.3;7.5810000;7.4680000;1.15;251.324;466.239;;"9/23/22";"G-B: High resolution visible";2209.10618;"{"Ti":"Detection","Ti+":"Detection","V":"Detection","Fe":"Detection","Si":"Detection","OH":"Detection","V+":"No detection","Fe+":"No detection","Si+":"No detection"}";;"No";"High-resolution observations between the near-ultraviolet and the near-infrared (CARMENES, HARPS-N, ESPaDOnS)"
"WASP-33 b";"Confirmed";2.8;1.603;"UltraHot Jupiter";1.21986967;0.02558;"WASP-33";116.0;7400.0;1.444;2300.0;8.3;7.5810000;7.4680000;1.15;251.324;466.239;;"9/23/22";"G-B: High resolution IR";2103.03094;"{"OH":"Detection","H2O":"Detection"}";0;"Yes";"Detection of OH and possibly H2O"
"WASP-33 b";"Confirmed";2.8;1.603;"UltraHot Jupiter";1.21986967;0.02558;"WASP-33";116.0;7400.0;1.444;2300.0;8.3;7.5810000;7.4680000;1.15;251.324;466.239;;"9/23/22";"G-B: High resolution IR";2112.10461;"{"Si":"Detection"}";0;"No";"High-resolution emission spectroscopy in the near-infrared with CARMENES."
"WASP-33 b";"Confirmed";2.8;1.603;"UltraHot Jupiter";1.21986967;0.02558;"WASP-33";116.0;7400.0;1.444;2300.0;8.3;7.5810000;7.4680000;1.15;251.324;466.239;;"9/23/22";"G-B: High resolution IR";2305.19389;"{"CO":"Detection","H2O":"Detection","OH":"Detection","Molecular":"Detection"}";;"No";
"WASP-33 b";"Confirmed";2.8;1.603;"UltraHot Jupiter";1.21986967;0.02558;"WASP-33";116.0;7400.0;1.444;2300.0;8.3;7.5810000;7.4680000;1.15;251.324;466.239;;"9/23/22";"G-B: High resolution visible";2203.11188;"{"Fe":"Detection"}";0;"No";"Detection of Fe I and thermal inversion in the planet day-side"
"WASP-33 b";"Confirmed";2.8;1.603;"UltraHot Jupiter";1.21986967;0.02558;"WASP-33";116.0;7400.0;1.444;2300.0;8.3;7.5810000;7.4680000;1.15;251.324;466.239;;"9/23/22";"G-B: High resolution IR";2203.13234;"{"CO":"Detection"}";0;"No";"CO detected in emission. Inverted atmosphere in day-side and indicate an eastward hot spot"
"WASP-33 b";"Confirmed";2.8;1.603;"UltraHot Jupiter";1.21986967;0.02558;"WASP-33";116.0;7400.0;1.444;2300.0;8.3;7.5810000;7.4680000;1.15;251.324;466.239;;"9/23/22";"G-B: High resolution visible";2011.07888;"{"H":"Detection"}";0;"No";"Detection of the Hα, Hβ, and Hγ lines using transit observations with CARMENES and HARPS-N"
"WASP-33 b";"Confirmed";2.8;1.603;"UltraHot Jupiter";1.21986967;0.02558;"WASP-33";116.0;7400.0;1.444;2300.0;8.3;7.5810000;7.4680000;1.15;251.324;466.239;;"9/23/22";"G-B: High resolution visible";2007.05508;"{"Fe":"Detection"}";0;"No";"Fe I emission detection on day-side using HDS"
"WASP-33 b";"Confirmed";2.8;1.603;"UltraHot Jupiter";1.21986967;0.02558;"WASP-33";116.0;7400.0;1.444;2300.0;8.3;7.5810000;7.4680000;1.15;251.324;466.239;;"9/23/22";"G-B: High resolution visible";1911.00380;"{"Ca+":"Detection"}";0;"No";"Using transit observations with CARMENES and HARPS-N"
"WASP-33 b";"Confirmed";2.8;1.603;"UltraHot Jupiter";1.21986967;0.02558;"WASP-33";116.0;7400.0;1.444;2300.0;8.3;7.5810000;7.4680000;1.15;251.324;466.239;;"9/23/22";"G-B: High resolution IR";2204.10158;"{"CO":"Detection"}";0;"No";"CO detected in emission"
"WASP-33 b";"Confirmed";2.8;1.603;"UltraHot Jupiter";1.21986967;0.02558;"WASP-33";116.0;7400.0;1.444;2300.0;8.3;7.5810000;7.4680000;1.15;251.324;466.239;;"9/23/22";"G-B: High resolution visible";"2017AJ....154..221N";"{"TiO":"Detection"}";0;"No";"TiO detected on the planet dayside with SUBARU/HDS"
"WASP-33 b";"Confirmed";2.8;1.603;"UltraHot Jupiter";1.21986967;0.02558;"WASP-33";116.0;7400.0;1.444;2300.0;8.3;7.5810000;7.4680000;1.15;251.324;466.239;;"9/23/22";"Spitzer";"2018AJ....155...83Z";"[]";0;"Yes";"Spitzer/IRAC phase-curves at 3.6 and 4.5 micron"
"WASP-33 b";"Confirmed";2.8;1.603;"UltraHot Jupiter";1.21986967;0.02558;"WASP-33";116.0;7400.0;1.444;2300.0;8.3;7.5810000;7.4680000;1.15;251.324;466.239;;"9/23/22";"G-B: Low resolution visible";"2019A&A...622A..71V";"{"AlO":"Detection"}";0;"No";"AlO detected in transit with GTC/OSIRIS at 3.3 sigma"
"WASP-33 b";"Confirmed";2.8;1.603;"UltraHot Jupiter";1.21986967;0.02558;"WASP-33";116.0;7400.0;1.444;2300.0;8.3;7.5810000;7.4680000;1.15;251.324;466.239;;"9/23/22";"G-B: High resolution visible";"2020AJ....160...93H";"{"TiO":"No detection"}";0;"No";"log[TiO]<-9 at 3 sigmabased on ESPaDOnS and HIRES data"
"WASP-33 b";"Confirmed";2.8;1.603;"UltraHot Jupiter";1.21986967;0.02558;"WASP-33";116.0;7400.0;1.444;2300.0;8.3;7.5810000;7.4680000;1.15;251.324;466.239;;"9/23/22";"HST WFC3";2204.11729;"{"H2O":"Detection","H-":"Detection","TiO":"Detection"}";;"No";
"WASP-33 b";"Confirmed";2.8;1.603;"UltraHot Jupiter";1.21986967;0.02558;"WASP-33";116.0;7400.0;1.444;2300.0;8.3;7.5810000;7.4680000;1.15;251.324;466.239;;"9/23/22";"G-B: High resolution IR";"2020AJ....160..228K";"{"FeH":"Upper limit"}";0;"No";
"WASP-33 b";"Confirmed";2.8;1.603;"UltraHot Jupiter";1.21986967;0.02558;"WASP-33";116.0;7400.0;1.444;2300.0;8.3;7.5810000;7.4680000;1.15;251.324;466.239;;"9/23/22";"G-B: High resolution visible";2105.12138;"{"H":"Detection"}";0;"No";"We present detections of H$\alpha$ andH$\beta$ absorption in the atmosphere of the planet with a contrast almosttwice"
"WASP-33 b";"Confirmed";2.8;1.603;"UltraHot Jupiter";1.21986967;0.02558;"WASP-33";116.0;7400.0;1.444;2300.0;8.3;7.5810000;7.4680000;1.15;251.324;466.239;;"9/23/22";"G-B: High resolution visible";2105.10230;"{"Fe":"Detection","TiO":"Detection"}";0;"No";
"WASP-34 b";"Confirmed";0.59;1.22;"Hot Jupiter";4.3176782;0.0524;"WASP-34";120.0;5700.0;0.93;1157.9348940781;10.4;9.1720000;8.7920000;1.15;306.7212;154.6771;;"12/12/10";"Spitzer";2108.04101;"[]";0;"No";
"WASP-34 b";"Confirmed";0.59;1.22;"Hot Jupiter";4.3176782;0.0524;"WASP-34";120.0;5700.0;0.93;1157.9348940781;10.4;9.1720000;8.7920000;1.15;306.7212;154.6771;;"12/12/10";"Spitzer";2203.15059;"[]";;"Yes";"Spitzer phase curve"
"WASP-36 b";"Confirmed";2.279;1.269;"Hot Jupiter";1.5373653;0.02624;"WASP-36";450.0;5881.0;0.943;1781.0;12.7;11.6090000;11.2940000;1.15;43.519;104.6405;;"5/30/19";"G-B: Low resolution visible";2305.19441;"{"Featureless":"Detection"}";;"No";
"WASP-36 b";"Confirmed";2.279;1.269;"Hot Jupiter";1.5373653;0.02624;"WASP-36";450.0;5881.0;0.943;1781.0;12.7;11.6090000;11.2940000;1.15;43.519;104.6405;;"5/30/19";"TESS";2204.03327;"[]";0.181;"No";"3σ upper limit geometric albedo of 0.286"
"WASP-36 b";"Confirmed";2.279;1.269;"Hot Jupiter";1.5373653;0.02624;"WASP-36";450.0;5881.0;0.943;1781.0;12.7;11.6090000;11.2940000;1.15;43.519;104.6405;;"5/30/19";"TESS";2003.06407;"[]";0.16;"No";"Geometric albedo determination of 0.16±0.16"
"WASP-39 b";"Confirmed";0.28;1.27;"Hot Jupiter";4.055259;0.0486;"WASP-39";230.0;5400.0;0.895;1117.4306974117;12.11;10.6630000;10.2020000;1.15;382.3188;94.0098;;"8/26/22";"JWST-NIRSpec";2211.10487;"{"Na":"Detection","H2O":"Detection","CO2":"Detection","CO":"Detection","CH4":"No detection"}";;"No";
"WASP-39 b";"Confirmed";0.28;1.27;"Hot Jupiter";4.055259;0.0486;"WASP-39";230.0;5400.0;0.895;1117.4306974117;12.11;10.6630000;10.2020000;1.15;382.3188;94.0098;;"8/26/22";"JWST-NIRSpec";2211.10488;"{"SO2":"Detection","CO2":"Detection","H2O":"Detection","Molecular":"Detection"}";;"No";
"WASP-39 b";"Confirmed";0.28;1.27;"Hot Jupiter";4.055259;0.0486;"WASP-39";230.0;5400.0;0.895;1117.4306974117;12.11;10.6630000;10.2020000;1.15;382.3188;94.0098;;"8/26/22";"JWST-NIRCam";2211.10489;"{"Molecular":"Detection","H2O":"Detection","CH4":"Upper limit"}";;"No";
"WASP-39 b";"Confirmed";0.28;1.27;"Hot Jupiter";4.055259;0.0486;"WASP-39";230.0;5400.0;0.895;1117.4306974117;12.11;10.6630000;10.2020000;1.15;382.3188;94.0098;;"8/26/22";"JWST-NIRSpec";2211.10490;"{"SO2":"Detection"}";;"No";"Direct Evidence of Photochemistry in an Exoplanet Atmosphere"
"WASP-39 b";"Confirmed";0.28;1.27;"Hot Jupiter";4.055259;0.0486;"WASP-39";230.0;5400.0;0.895;1117.4306974117;12.11;10.6630000;10.2020000;1.15;382.3188;94.0098;;"8/26/22";"JWST-NIRISS";2211.10493;"{"K":"Detection","Cloudy":"Detection","Molecular":"Detection","H2O":"Detection"}";;"No";
"WASP-39 b";"Confirmed";0.28;1.27;"Hot Jupiter";4.055259;0.0486;"WASP-39";230.0;5400.0;0.895;1117.4306974117;12.11;10.6630000;10.2020000;1.15;382.3188;94.0098;;"8/26/22";"HST STIS";1512.04341;"{"Na":"Detection"}";0;"No";
"WASP-39 b";"Confirmed";0.28;1.27;"Hot Jupiter";4.055259;0.0486;"WASP-39";230.0;5400.0;0.895;1117.4306974117;12.11;10.6630000;10.2020000;1.15;382.3188;94.0098;;"8/26/22";"HST WFC3";"2018AJ....155..156T";"{"H2O":"Detection"}";0;"No";
"WASP-39 b";"Confirmed";0.28;1.27;"Hot Jupiter";4.055259;0.0486;"WASP-39";230.0;5400.0;0.895;1117.4306974117;12.11;10.6630000;10.2020000;1.15;382.3188;94.0098;;"8/26/22";"JWST-NIRSpec";2304.11994;"{"CO":"Detection"}";;"No";
"WASP-39 b";"Confirmed";0.28;1.27;"Hot Jupiter";4.055259;0.0486;"WASP-39";230.0;5400.0;0.895;1117.4306974117;12.11;10.6630000;10.2020000;1.15;382.3188;94.0098;;"8/26/22";"G-B: Low resolution visible";2305.19441;"{"Na":"No detection","K":"No detection","Featureless":"Detection"}";;"No";
"WASP-39 b";"Confirmed";0.28;1.27;"Hot Jupiter";4.055259;0.0486;"WASP-39";230.0;5400.0;0.895;1117.4306974117;12.11;10.6630000;10.2020000;1.15;382.3188;94.0098;;"8/26/22";"G-B: High resolution IR";2307.05580;"{"He":"Upper limit"}";;"No";"3sigma upper limit of <2.05 % with SPIRou."
"WASP-39 b";"Confirmed";0.28;1.27;"Hot Jupiter";4.055259;0.0486;"WASP-39";230.0;5400.0;0.895;1117.4306974117;12.11;10.6630000;10.2020000;1.15;382.3188;94.0098;;"8/26/22";"JWST-NIRSpec";2309.00036;"{"CO":"Detection"}";;"No";"Using Cross-correlation method"
"WASP-39 b";"Confirmed";0.28;1.27;"Hot Jupiter";4.055259;0.0486;"WASP-39";230.0;5400.0;0.895;1117.4306974117;12.11;10.6630000;10.2020000;1.15;382.3188;94.0098;;"8/26/22";"HST WFC3";"2018AJ....155...29W";"{"H2O":"Detection"}";0;"No";
"WASP-39 b";"Confirmed";0.28;1.27;"Hot Jupiter";4.055259;0.0486;"WASP-39";230.0;5400.0;0.895;1117.4306974117;12.11;10.6630000;10.2020000;1.15;382.3188;94.0098;;"8/26/22";"JWST-NIRSpec";2208.11692;"{"CO2":"Detection"}";;"No";
"WASP-43 b";"Confirmed";2.052;1.036;"Hot Jupiter";0.81347753;0.01526;"WASP-43";86.7467000;4520.0;0.667;1440.9786293295;12.4;9.9950000;9.2670000;1.15;89.4346;343.1503;;"9/13/22";"Spitzer";"2019AJ....157..205M";"[]";0;"Yes";
"WASP-43 b";"Confirmed";2.052;1.036;"Hot Jupiter";0.81347753;0.01526;"WASP-43";86.7467000;4520.0;0.667;1440.9786293295;12.4;9.9950000;9.2670000;1.15;89.4346;343.1503;;"9/13/22";"HST WFC3";"2020A&A...639A...3C";"{"H2O":"Detection","AlO":"Detection"}";0;"No";
"WASP-43 b";"Confirmed";2.052;1.036;"Hot Jupiter";0.81347753;0.01526;"WASP-43";86.7467000;4520.0;0.667;1440.9786293295;12.4;9.9950000;9.2670000;1.15;89.4346;343.1503;;"9/13/22";"HST WFC3";2206.09738;"[]";0;"Yes";"A retrieval framework which encapsulates the 3D nature of exoplanet atmospheres,"
"WASP-43 b";"Confirmed";2.052;1.036;"Hot Jupiter";0.81347753;0.01526;"WASP-43";86.7467000;4520.0;0.667;1440.9786293295;12.4;9.9950000;9.2670000;1.15;89.4346;343.1503;;"9/13/22";"G-B: High resolution IR";2307.11627;"{"Molecular":"Detection","CO":"Detection","H2O":"Detection","CH4":"Upper limit"}";;"No";"C/O ratio and CO detections, and evidence of H2O with CRIRES+"
"WASP-43 b";"Confirmed";2.052;1.036;"Hot Jupiter";0.81347753;0.01526;"WASP-43";86.7467000;4520.0;0.667;1440.9786293295;12.4;9.9950000;9.2670000;1.15;89.4346;343.1503;;"9/13/22";"HST WFC3";"2014ApJ...793L..27K";"{"H2O":"Detection"}";0;"No";"H2O detected in both transmission and emission spectra"
"WASP-43 b";"Confirmed";2.052;1.036;"Hot Jupiter";0.81347753;0.01526;"WASP-43";86.7467000;4520.0;0.667;1440.9786293295;12.4;9.9950000;9.2670000;1.15;89.4346;343.1503;;"9/13/22";"CHEOPS";2209.05303;"[]";0.087;"Yes";"Albedo Upper limit . TESS+Spitzer+CHEOPS"
"WASP-43 b";"Confirmed";2.052;1.036;"Hot Jupiter";0.81347753;0.01526;"WASP-43";86.7467000;4520.0;0.667;1440.9786293295;12.4;9.9950000;9.2670000;1.15;89.4346;343.1503;;"9/13/22";"HST WFC3";2204.11729;"{"CO2":"Detection","H2O":"Detection"}";;"No";
"WASP-43 b";"Confirmed";2.052;1.036;"Hot Jupiter";0.81347753;0.01526;"WASP-43";86.7467000;4520.0;0.667;1440.9786293295;12.4;9.9950000;9.2670000;1.15;89.4346;343.1503;;"9/13/22";"TESS";2204.03327;"[]";0.116;"No";"3σ upper limit geometric albedo of 0.154"
"WASP-43 b";"Confirmed";2.052;1.036;"Hot Jupiter";0.81347753;0.01526;"WASP-43";86.7467000;4520.0;0.667;1440.9786293295;12.4;9.9950000;9.2670000;1.15;89.4346;343.1503;;"9/13/22";"G-B: Low resolution visible";2209.06680;"[]";0.1;"No";"geometric albedo in Johnson B: 0.18 ± 0.29 ; in Johnson V: 0.00 ± 0.11"
"WASP-47 d";"Confirmed";0.04122;0.319;"Hot";9.03077;0.088;"WASP-47";266.69;5552.0;1.14;963.59381128945;11.9;10.613;10.1920000;1.28;24.9149;2.6166;"1SWASP J220448.72-120107.8 d, 2MASS J22044873-1201079 d, EPIC 206103150 d, EPIC 206103150.02, K2-23 d, WISE J220448.74-120108.4 d";"2/5/21";"G-B: High resolution IR";2307.00967;"{"He":"Upper limit"}";;"No";"Upper-limit with GIANO-B of 3.29%"
"WASP-48 b";"Confirmed";0.98;1.67;"UltraHot Jupiter";2.143634;0.03444;"WASP-48";454.1440000;5990.0;1.75;2058.9591505656;11.06;10.6270000;10.3720000;1.15;121.7007;98.2247;;"8/16/14";"G-B: High resolution IR";2305.02465;"{"He":"No detection"}";;"No";
"WASP-49 A b";"Confirmed";0.378;1.115;"Hot Jupiter";2.7817387;0.0378;"WASP-49 A";170.0;5600.0;0.9;1317.6402016412;;;;1.15;;;"WASP-49";"5/4/22";"G-B: High resolution visible";"2017A&A...602A..36W";"{"Na":"Detection"}";0;"No";"Using transit observations with HARPS."
"WASP-49 A b";"Confirmed";0.378;1.115;"Hot Jupiter";2.7817387;0.0378;"WASP-49 A";170.0;5600.0;0.9;1317.6402016412;;;;1.15;;;"WASP-49";"5/4/22";"G-B: Low resolution visible";2305.19441;"{"Na":"No detection","Featureless":"Detection"}";;"No";
"WASP-49 A b";"Confirmed";0.378;1.115;"Hot Jupiter";2.7817387;0.0378;"WASP-49 A";170.0;5600.0;0.9;1317.6402016412;;;;1.15;;;"WASP-49";"5/4/22";"G-B: High resolution visible";2205.01623;"{"Na":"Detection"}";;"No";"Confirmed the previously reported detections of Na using HARPS."
"WASP-5 b";"Confirmed";1.637;1.171;"Hot Jupiter";1.6284246;0.02729;"WASP-5";297.0;5700.0;1.084;1.70600000000e+03;12.26;10.9490000;10.5980000;1.15;46.7671;90.0406;;"4/5/22";"G-B:Low resolution IR";2204.01137;"[]";0.43;"Yes";"Albedo of Ag=0.43+/-0.15 for fully efficient atmospheric circulation and Ag=0.29+/-0.15 for no circulation at all"
"WASP-50 b";"Confirmed";1.437;1.138;"Hot Jupiter";1.9550959;0.02913;"WASP-50";230.0;5400.0;0.855;1394.84;11.6;10.4010000;9.9690000;1.15;82.7104;139.0452;;"5/29/19";"TESS";2204.03327;"[]";0.344;"No";"3σ upper limit geometric albedo of 0.44"
"WASP-52 b";"Confirmed";0.46;1.27;"Hot Jupiter";1.7497798;0.0272;"WASP-52";140.0;5000.0;0.79;1.31500000000e+03;12.0;10.5880000;10.0860000;1.15;363.8505;189.7595;;"7/7/22";"G-B:Low resolution IR";"2020AJ....159..278V";"{"He":"Upper limit"}";0;"No";"Using ultranarrowband photometry."
"WASP-52 b";"Confirmed";0.46;1.27;"Hot Jupiter";1.7497798;0.0272;"WASP-52";140.0;5000.0;0.79;1.31500000000e+03;12.0;10.5880000;10.0860000;1.15;363.8505;189.7595;;"7/7/22";"HST WFC3";"2018AJ....155..156T";"{"H2O":"Detection"}";0;"No";
"WASP-52 b";"Confirmed";0.46;1.27;"Hot Jupiter";1.7497798;0.0272;"WASP-52";140.0;5000.0;0.79;1.31500000000e+03;12.0;10.5880000;10.0860000;1.15;363.8505;189.7595;;"7/7/22";"G-B: High resolution visible";2002.08379;"{"Na":"Detection","K":"Detection","H":"Detection"}";0;"No";"With ESPRESSO detection of Na D1 (1.09±0.16%), Na D2 (1.31±0.13%), Hα (0.86±0.13%), K (0.46 ± 0.13%)"
